"Time [us]","Current(p1) [A]","Current(s1) [A]","Current(s2) [A]","Current(s3) [A]","Current(s1)+Current(s2)+Current(s3) [A]"
3.40999999999998,0.535826794979103,0.388968274396277,-0.482941524172189,0.0940648169059318,9.15671300198151e-05
3.41999999999998,0.481753674101826,0.347141458582432,-0.431196635684024,0.084150476966546,9.52998649540043e-05
3.42999999999998,0.42577929156519,0.303937260956184,-0.377742932192653,0.0739043277330995,9.86564966305309e-05
3.43999999999998,0.368124552684796,0.259526174837201,-0.322791339016319,0.0633667879564696,0.000101623777351567
3.44999999999998,0.309016994375068,0.214083456046228,-0.266558692600198,0.0525794265506442,0.000104189996674213
3.45999999999998,0.248689887164978,0.167788432514563,-0.209266885909456,0.0415847984220368,0.000106345027143795
3.46999999999998,0.18738131458585,0.120823795423132,-0.151141992028429,0.0304262769688811,0.000108080363584086
3.47999999999998,0.125333233564431,0.0733748795523807,-0.0924133723915923,0.0191478819968218,0.000109389157610208
3.48999999999998,0.062790519529438,0.02562893056873,-0.0333127716310957,0.00779410730564,0.000110266243274297
3.49999999999998,1.25202231517421e-13,-0.0222256335292277,0.0259265978485262,-0.00359025615877544,0.000110708160523059
3.50999999999998,-0.0627905195291845,-0.0699999654318045,0.0850709748905933,-0.0149602962945412,0.000110713164247595
3.51999999999998,-0.125333233564176,-0.117505534611372,0.143886973289903,-0.026271157443866,0.000110281234664989
3.52999999999998,-0.187381314585601,-0.164554871038401,0.202142502439261,-0.0374782173239722,0.000109414076887797
3.53999999999998,-0.248689887164732,-0.210962305288338,0.25960768333464,-0.0485372629333985,0.000108115112903505
3.54999999999998,-0.309016994374827,-0.256544700570094,0.316055755519379,-0.0594046654800878,0.000106389469197193
3.55999999999998,-0.36812455268456,-0.301122176182595,0.371263972523678,-0.0700375523849982,0.000104243956084771
3.56999999999998,-0.425779291564957,-0.344518817396693,0.425014480655521,-0.0803939762178796,0.000101687040948414
3.57999999999998,-0.481753674101603,-0.386563369154316,0.47709517852667,-0.0904330805576913,9.87288146627047e-05
3.58999999999998,-0.535826794978888,-0.427089912935081,0.527300554804904,-0.100115260917707,9.53809521160309e-05
3.59999999999998,-0.587785252292369,-0.465938520234555,0.5754324985481,-0.109402321647859,9.16566656859602e-05
3.60999999999998,-0.63742398974859,-0.502955884892882,0.621301081500677,-0.11825762595444,8.75706533549625e-05
3.61999999999998,-0.684547105928597,-0.537995927750086,0.664725307697225,-0.126646240906284,8.31390408550514e-05
3.62999999999998,-0.728968627421325,-0.570920372420753,0.7055338270402,-0.134535075301628,7.83793178189551e-05
