"Time [us]","Current(p1) [A]","Current(s1) [A]","Current(s2) [A]","Current(s3) [A]","Current(s1)+Current(s2)+Current(s3) [A]"
2.76999999999998,-0.992114701314494,0.141798895576967,0.968425172623516,0.0812636536556807,1.19148772185616
2.77999999999998,-0.982287250728712,0.0710213246278331,0.956565842708912,0.0604881249724611,1.08807529230921
2.78999999999998,-0.968583161128663,-4.97837613533392e-05,0.940948520916206,0.0394700533720591,0.980368790526912
2.79999999999998,-0.951056516295193,-0.071133976038757,0.921634906959394,0.0182923532095338,0.868793284130171
2.80999999999998,-0.929776485888299,-0.141950746427948,0.898701287264444,-0.00296143069244882,0.753789110144047
2.81999999999998,-0.904827052466073,-0.212220644063839,0.872238234232641,-0.0242074529776963,0.635810137191106
2.82999999999998,-0.876306680043924,-0.281666375937946,0.842350248385198,-0.0453618985236151,0.515321973923637
2.83999999999998,-0.844327925502083,-0.350013901506936,0.809155346284438,-0.0663413132300178,0.392800131547484
2.84999999999998,-0.809016994375022,-0.416993513748951,0.772784594547977,-0.0870629334439657,0.26872814735506
2.85999999999998,-0.77051324277587,-0.482340903934977,0.733381592753229,-0.107445012476433,0.143595676341819
2.86999999999998,-0.728968627421499,-0.545798204478049,0.691101906647788,-0.127407143367008,0.017896558802731
2.87999999999998,-0.684547105928782,-0.607115006898631,0.646112454233917,-0.146870576104093,-0.107873128768807
2.88999999999998,-0.637423989748789,-0.66604934979017,0.59859084699388,-0.165758528452511,-0.233217031248801
2.89999999999998,-0.587785252292577,-0.722368673961828,0.548724688997157,-0.183996489019085,-0.357640473983756
2.90999999999998,-0.535826794979102,-0.775850740093549,0.496710836489103,-0.201512511274356,-0.480652414878802
2.91999999999998,-0.481753674101826,-0.826284505946843,0.442754620982385,-0.218237497501257,-0.601767382465715
2.92999999999998,-0.425779291565187,-0.87347095910792,0.387069038928419,-0.234105471518416,-0.720507391697917
2.93999999999998,-0.368124552684795,-0.91722390255394,0.329873911151257,-0.249053839007672,-0.836403830410355
2.94999999999998,-0.309016994375068,-0.957370689301471,0.271395015297181,-0.263023634676813,-0.948999308681103
2.95999999999998,-0.248689887164978,-0.993752904105649,0.21186319475808,-0.27595975477756,-1.05784946412513
2.96999999999998,-0.18738131458585,-1.02622698817941,0.151513447764984,-0.287811174696491,-1.16252471511092
2.97999999999998,-0.125333233564431,-1.05466480613542,0.0905839997198821,-0.298531150423065,-1.2626119568386
2.98999999999998,-0.0627905195294414,-1.07895415164939,0.029315363438098,-0.308077402786905,-1.3577161909982
2.99999999999998,-1.25079766837506e-13,-1.09899918990765,-0.032050610501366,-0.31641228454643,-1.44746208495545
3.00999999999998,0.0627905195291882,-1.11472083648371,-0.0932716877620356,-0.323502928793632,-1.53149545303938
3.01999999999998,0.125333233564179,-1.12605706890792,-0.154106206764362,-0.329321378841207,-1.60948465451349
3.02999999999998,0.187381314585601,-1.13296317161278,-0.214314031921993,-0.333844698420303,-1.68112190195508
3.03999999999998,0.248689887164732,-1.13541191242327,-0.273657501513072,-0.337055062197168,-1.74612447613351
3.04999999999998,0.309016994374827,-1.13339364999378,-0.331902365665176,-0.33893982626035,-1.80423584191931
3.05999999999998,0.36812455268456,-1.12691637224734,-0.388818710922086,-0.339491577874459,-1.85522666104389
3.06999999999998,0.425779291564957,-1.11600566361299,-0.444181867297966,-0.338708164842763,-1.89889569575372
3.07999999999998,0.481753674101603,-1.10070460602493,-0.497773295305526,-0.336592703943101,-1.93507060527356
3.08999999999998,0.535826794978891,-1.08107360736646,-0.549381447960912,-0.333153568709462,-1.96360862403683
3.09999999999998,0.587785252292372,-1.0571901630155,-0.598802606214309,-0.328404356203532,-1.98439712543334
3.10999999999998,0.63742398974859,-1.02914855151029,-0.645841682469856,-0.322363833494127,-1.99735406747427
3.11999999999998,0.684547105928594,-0.997059460704162,-0.690312990857628,-0.315055863716533,-2.00242831527832
3.12999999999998,0.728968627421325,-0.96104955201769,-0.732040979741886,-0.306509311786921,-1.9995998435465
3.13999999999998,0.770513242775709,-0.921260960303799,-0.770860924699486,-0.296757930154347,-1.98887981515763
3.14999999999998,0.809016994374873,-0.877850733044306,-0.806619578557928,-0.285840226216553,-1.97031053781879
3.15999999999998,0.844327925501947,-0.830990209803091,-0.839175776215059,-0.273799310073022,-1.94396529609117
3.16999999999998,0.876306680043802,-0.780864347075,-0.868400991862982,-0.260682723955485,-1.90994806289347
3.17999999999998,0.904827052465965,-0.727670987827044,-0.894179845664719,-0.246542255500443,-1.86839308899221
3.18999999999998,0.929776485888204,-0.671620080709335,-0.916410560005957,-0.231433732493094,-1.81946437320839
3.19999999999998,0.951056516295114,-0.6129328516321,-0.935005360635119,-0.215416803326726,-1.76335501559395
3.20999999999998,0.968583161128599,-0.551840930216964,-0.949890822817286,-0.198554700878776,-1.70028645391303
3.21999999999998,0.982287250728665,-0.488585436794991,-0.961008161505309,-0.18091399325405,-1.63050759155435
3.22999999999998,0.992114701314462,-0.423416029399042,-0.968313463390053,-0.162564321361621,-1.55429381415072
3.23999999999998,0.998026728428264,-0.356589919448379,-0.971777859738225,-0.143578123624903,-1.47194590281151
3.24999999999998,1,-0.28837085620983,-0.971387640850771,-0.12403035050849,-1.38378884756909
3.25999999999998,0.99802672842828,-0.219028086204755,-0.967144309865263,-0.10399816823748,-1.2901705643075
3.26999999999998,0.992114701314494,-0.148835290474998,-0.959064576812711,-0.0835606547323388,-1.19146052202005
3.27999999999998,0.982287250728713,-0.0780695043523766,-0.947180292753218,-0.0627984872339317,-1.08804828433953
3.28999999999998,0.968583161128663,-0.00701002428757758,-0.931538324062187,-0.0417936239966767,-0.980341972346441
3.29999999999998,0.951056516295193,0.0640626943761249,-0.912200367521278,-0.0206289810582855,-0.868766654203439
3.30999999999998,0.929776485888298,0.134868144280632,-0.889242706630227,0.000611895520909655,-0.753762666828685
3.31999999999998,0.904827052466073,0.205126873146167,-0.862755910732513,0.0218451588194803,-0.635783878766866
3.32999999999998,0.876306680043924,0.274561586591345,-0.832844477456225,0.0429869922204216,-0.515295898644458
3.33999999999998,0.844327925502083,0.342898242366952,-0.799626420484743,0.0639539402815769,-0.392774237836214
3.34999999999998,0.809016994375022,0.409867132075273,-0.76323280354562,0.0846632378434943,-0.268702433626853
3.35999999999998,0.77051324277587,0.475203945499742,-0.723807223359437,0.105033136888385,-0.14357014097131
3.36999999999998,0.728968627421499,0.538650813644211,-0.681505242846815,0.124983229015236,-0.0178712001873681
3.37999999999998,0.684547105928782,0.599957326523273,-0.636493777226941,0.144434762839914,0.107898312136246
3.38999999999998,0.637423989748789,0.658881521356956,-0.588950435204281,0.163310954767842,0.233242040920517
3.39999999999998,0.587785252292574,0.715190837539092,-0.539062818084725,0.181537292048658,0.357665311503025
3.40999999999998,0.535826794979103,0.768663034336498,-0.487027779398477,0.19904182680533,0.480677081743351
3.41999999999998,0.481753674101826,0.819087068106746,-0.433050647951155,0.215755460005471,0.601791880161062
3.42999999999998,0.42577929156519,0.86626392510676,-0.377344417543449,0.231612214117694,0.720531721681005
3.43999999999998,0.368124552684796,0.910007406861569,-0.320128906348146,0.246549493565627,0.83642799407905
3.44999999999998,0.309016994375068,0.950144865270138,-0.261629889346045,0.2605083317318,0.949023307655893
3.45999999999998,0.248689887164978,0.986517883338948,-0.202078207329912,0.273433623598709,1.05787329960774
3.46999999999998,0.18738131458585,1.01898290131665,-0.141708855978239,0.285274343328887,1.1625483886673
3.47999999999998,0.125333233564431,1.04741178234697,-0.0807600582216139,0.295983745531769,1.26263546965713
3.48999999999998,0.062790519529438,1.07169231873602,-0.0194723241634897,0.305519549943175,1.35773954451571
3.49999999999998,1.25202231517421e-13,1.09172867458848,0.0419124979364231,0.313844108007062,1.44748528053197
3.50999999999998,-0.0627905195291845,1.10744176419833,0.103152176434235,0.320924551606863,1.53151849223943
3.51999999999998,-0.125333233564176,1.11876956361237,0.164005051974588,0.32673292290134,1.6095075384883
3.52999999999998,-0.187381314585601,1.12566735621582,0.224230991575812,0.331246284296931,1.68114463208856
3.53999999999998,-0.248689887164732,1.12810790810708,0.283592335898026,0.334446809447622,1.74614705345273
3.54999999999998,-0.309016994374827,1.12608157747743,0.341854837453416,0.336321853081836,1.80425826801268
3.55999999999998,-0.36812455268456,1.11959635037769,0.398788585114088,0.336864001550094,1.85524893704187
3.56999999999998,-0.425779291564957,1.10867781049375,0.454168911273231,0.336071101254126,1.89891782302111
3.57999999999998,-0.481753674101603,1.09336903825851,0.507777278746828,0.333946267998341,1.93509258500368
3.58999999999998,-0.535826794978888,1.07373044040468,0.559402142878147,0.33049787404221,1.96363045732504
3.59999999999998,-0.587785252292369,1.04983951126413,0.608839786922389,0.325739515432589,1.98441881361911
3.60999999999998,-0.63742398974859,1.02179052808909,0.65589512561852,0.319689958201544,1.99737561190915
3.61999999999998,-0.684547105928597,0.989694177663809,0.70038247523004,0.312373064321213,2.00244971721506
3.62999999999998,-0.728968627421325,0.953677120294781,0.742126286222788,0.303817697419787,1.99962110393736
3.63999999999998,-0.770513242775709,0.913881489404091,0.780961836503133,0.294057609270192,1.98890093517742
3.64999999999998,-0.809016994374873,0.870464331735505,0.816735881074993,0.283131305886009,1.97033151869651
3.65999999999998,-0.844327925501947,0.823596985358727,0.849307257022353,0.271081896327658,1.94398613870874
3.66999999999998,-0.876306680043802,0.773464406217376,0.878547440391795,0.257956921963292,1.90996876857246
3.67999999999997,-0.904827052465938,0.720264435624215,0.904341053967005,0.243808169281321,1.86841365887254
3.68999999999997,-0.929776485888182,0.664207021638993,0.926586322004065,0.228691465101755,1.81948480874481
3.69999999999997,-0.951056516295095,0.605513388597805,0.945195472069971,0.212666456780732,1.76337531744851
3.70999999999997,-0.968583161128584,0.544415165616314,0.960095081741203,0.195796376026201,1.70030662338372
3.71999999999997,-0.982287250728653,0.481153471369809,0.971226367884098,0.178147790259167,1.63052762951307
3.72999999999997,-0.992114701314454,0.415977963278381,0.978545419266457,0.159790339159425,1.55431372170426
3.73999999999997,-0.99802672842826,0.349145851629589,0.982023369217621,0.140796460347795,1.471965681195
3.74999999999997,-1,0.280920884663424,0.981646510007175,0.121241103215377,1.38380849788598
3.75999999999997,-0.998026728428284,0.21157230787642,0.977416346553688,0.101201432969842,1.29019008739995
3.76999999999997,-0.992114701314502,0.141373801202775,0.969349590953207,0.0807565267321093,1.19147991888809
3.77999999999997,-0.982287250728724,0.070602399325113,0.957478096148995,0.0599870606814705,1.08806755615558
3.78999999999997,-0.968583161128678,-0.00046260264883724,0.94184873048935,0.0389749922922652,0.980361120132778
3.79999999999997,-0.951056516295212,-0.0715407501584484,0.922523192586874,0.0178032364704762,0.868785678898902
3.80999999999997,-0.929776485888321,-0.142351536848734,0.899577767749388,-0.00344466142199367,0.75378156947866
3.81999999999997,-0.9048270524661,-0.212615511414156,0.873103027187704,-0.0246848555019605,0.635802660271587
3.82999999999997,-0.876306680043955,-0.282055380352057,0.843203470443429,-0.0458335300444311,0.515314560046941
3.83999999999997,-0.844327925502117,-0.350397102395626,0.809997112899529,-0.0668072303920233,0.39279278011188
3.84999999999997,-0.80901699437506,-0.417370970121127,0.773615020127318,-0.0875231923774766,0.268720857628714
3.85999999999997,-0.770513242775911,-0.48271267414868,0.734200790622071,-0.10789966875325,0.143588447720141
3.86999999999997,-0.728968627421543,-0.54616434637466,0.691909989060496,-0.127856252025629,0.0178893906602069
3.87999999999997,-0.684547105928829,-0.607475577767279,0.646909532372107,-0.147314191669216,-0.107880237064388
3.88999999999997,-0.637423989748835,-0.666404406423085,0.599377031015234,-0.166196704922552,-0.233224080330403
3.89999999999997,-0.587785252292626,-0.722718272580577,0.549500088006219,-0.184429279858129,-0.357647464432487
3.90999999999997,-0.535826794979157,-0.776194936425441,0.497475558542812,-0.201939969440052,-0.480659347322681
3.91999999999997,-0.481753674101882,-0.826623355147849,0.443508773104124,-0.218659675435671,-0.601774257479396
3.92999999999997,-0.425779291565245,-0.873804515860154,0.387812727151584,-0.234522421160111,-0.720514209868681
3.93999999999997,-0.368124552684855,-0.917552220957566,0.330607240479903,-0.249465611821962,-0.836410592299625
3.94999999999997,-0.309016994375129,-0.957693823024861,0.272118089699666,-0.263430281570555,-0.94900601489575
3.95999999999997,-0.24868988716504,-0.994070906213234,0.212576117273302,-0.276361326203905,-1.05785611514384
3.96999999999997,-0.187381314585913,-1.02653991128833,0.152216320356031,-0.288207720662534,-1.16253131159483
3.97999999999997,-0.125333233564491,-1.05497270233024,0.0912769236058077,-0.298922720312108,-1.26261849903654
3.98999999999997,-0.0627905195295019,-1.07925707255647,0.0299984385675356,-0.30846404568497,-1.3577226796739
3.99999999999997,-1.89273542415744e-13,-1.09929718680541,-0.0313772849654526,-0.316794048982138,-1.447468520753
4.00999999999997,0.0627905195291241,-1.11501395987146,-0.0926080137195042,-0.323879862807401,-1.53150183639837
4.01999999999997,0.125333233564116,-1.12634536889671,-0.153452086980762,-0.329693530032535,-1.60949098591001
4.02999999999997,0.187381314585538,-1.1332466977358,-0.213669370070531,-0.334212113863611,-1.68112818166994
4.03999999999997,0.24868988716467,-1.13569071398468,-0.273022202220878,-0.337417788640045,-1.7461307048456
4.04999999999997,0.309016994374766,-1.13366777567694,-0.3312763346536,-0.339297909885016,-1.80424202021556
4.05999999999997,0.3681245526845,-1.12718587006911,-0.388201854470433,-0.33984506450962,-1.85523278904916
4.06999999999997,0.425779291564902,-1.11627058158882,-0.443574092917232,-0.339057099864241,-1.89890177437029
4.07999999999997,0.48175367410155,-1.10096499137768,-0.497174511263171,-0.336937132205358,-1.93507663484621
4.08999999999997,0.535826794978837,-1.08132950668671,-0.548791563399828,-0.333493534582321,-1.96361460466886
4.09999999999997,0.58778525229232,-1.0574416231808,-0.598221531244201,-0.328739903822579,-1.98440305824758
4.10999999999997,0.637423989748544,-1.02939561798612,-0.64526932804688,-0.322695006415898,-1.9973599524489
4.11999999999997,0.68454710592855,-0.997302179058766,-0.68974926867077,-0.315382705213455,-2.00243415294299
4.12999999999997,0.728968627421281,-0.961287967365163,-0.731485802534483,-0.306831864486518,-1.99960563438616
4.13999999999997,0.770513242775668,-0.921495117225603,-0.770314205935756,-0.297076236598013,-1.98888555975937
4.14999999999997,0.809016994374833,-0.878080675454597,-0.806081232660162,-0.286154328243457,-1.97031623635822
4.15999999999997,0.844327925501914,-0.8312159815293,-0.838645718230614,-0.274109249046088,-1.943970948806
4.16999999999997,0.876306680043773,-0.781085991541533,-0.867879137853935,-0.260988541196441,-1.90995367059191
4.17999999999997,0.904827052465939,-0.727888547774653,-0.893666112677806,-0.246843991718502,-1.86839865217096
4.18999999999997,0.929776485888182,-0.671833598537364,-0.915904865504829,-0.231731428000461,-1.81946989204265
4.19999999999997,0.951056516295095,-0.613142369408494,-0.934507623039483,-0.215710498065958,-1.76336049051393
4.20999999999997,0.968583161128584,-0.552046489462112,-0.949400961305321,-0.19884443434591,-1.70029188511334
4.21999999999997,0.982287250728652,-0.488787078757278,-0.960526096311735,-0.181199804664221,-1.63051297973323
4.22999999999997,0.992114701314454,-0.423613794796529,-0.967839115187021,-0.162846249540276,-1.55429915952383
4.23999999999997,0.99802672842826,-0.356783848762675,-0.97131115020729,-0.143856206998257,-1.47195120596822
4.24999999999997,1,-0.288560989306978,-0.970928492337158,-0.124304627074008,-1.38379410871814
4.25999999999997,0.998026728428283,-0.219214462714607,-0.966692645413072,-0.104268675653024,-1.2901757837807
4.26999999999997,0.992114701314501,-0.149017949655286,-0.958620320399074,-0.0838274302632453,-1.19146570031761
4.27999999999997,0.982287250728724,-0.078248484952616,-0.946743369035158,-0.0630615678959789,-1.08805342188375
4.28999999999997,0.968583161128679,-0.00718536457401231,-0.931108658400011,-0.0420530463932091,-0.980347069367232
4.29999999999997,0.951056516295213,0.0638909561774698,-0.911777885929205,-0.0208847813342468,-0.868771711085982
4.30999999999997,0.929776485888323,0.134699970599758,-0.888827335982223,0.000359681440875814,-0.753767683941589
4.31999999999997,0.904827052466102,0.204962226753729,-0.862347578564515,0.0215964954151594,-0.635788856395627
4.32999999999997,0.876306680043954,0.274400430368638,-0.832443112121846,0.0427418443241492,-0.515300837429059
4.33999999999997,0.844327925502115,0.342740539957302,-0.799231950831553,0.0637122730420297,-0.392779137832221
4.34999999999997,0.809016994375058,0.40971284730418,-0.762845159335373,0.0844250167801523,-0.268707295251041
4.35999999999997,0.770513242775911,0.475053042519791,-0.723426334921246,0.104798327821566,-0.143574964579889
4.36999999999997,0.728968627421543,0.53850325699565,-0.681131041229824,0.124751798108409,-0.017875986125765
4.37999999999997,0.684547105928829,0.599813081125537,-0.636126194167191,0.144206676589352,0.107893563547698
4.38999999999997,0.637423989748838,0.658740552471938,-0.588589403106687,0.163086180001006,0.233237329366257
4.39999999999997,0.587785252292629,0.715053110739593,-0.538708270028043,0.181315795905826,0.357660636617376
4.40999999999997,0.53582679497916,0.76852851558685,-0.486679649108198,0.198823576752169,0.480672443230821
4.41999999999997,0.481753674101879,0.818955723673996,-0.432708869814512,0.215540423818493,0.601787277677977
4.42999999999997,0.425779291565242,0.866135721617077,-0.377008926576872,0.23140035990277,0.720527154942975
4.43999999999997,0.368124552684855,0.909882311336254,-0.319799638220924,0.246340789735442,0.836423462850772
4.44999999999997,0.309016994375129,0.950022844839981,-0.261306780414657,0.260302746957311,0.949018811382635
4.45999999999997,0.24868988716504,0.986398905828493,-0.201761194491585,0.273231126946075,1.05786883828298
4.46999999999997,0.187381314585913,1.0188669345482,-0.141397876849102,0.285074904056961,1.16254396175606
4.47999999999997,0.125333233564495,1.0472987946742,-0.0804550508872944,0.295787333373972,1.26263107716088
4.48999999999997,0.0627905195295056,1.07158227869675,-0.0191732275229202,0.305326134697803,1.35773518587163
4.49999999999997,1.9294872077446e-13,1.09162155106464,0.0422057445779759,0.313653659903826,1.44748095554644
4.50999999999997,-0.062790519529124,1.10733752647745,0.103439633037387,0.320737041178711,1.53151420069355
4.51999999999997,-0.125333233564116,1.11866818116,0.164286777945711,0.326548320873109,1.60950327997882
4.52999999999997,-0.187381314585538,1.1255687987103,0.224507045722157,0.331064561823556,1.68114040625601
4.53999999999997,-0.24868988716467,1.128012146048,0.283862776412173,0.334267937787729,1.7461428602479
4.54999999999997,-0.309016994374766,1.1259885808793,0.342119722135358,0.336145803962064,1.80425410697672
4.55999999999997,-0.3681245526845,1.11950609022042,0.399047970896816,0.336690746776484,1.85524480789372
4.56999999999997,-0.425779291564899,1.10859025780918,0.454422854806761,0.335900613093919,1.89891372570986
4.57999999999997,-0.481753674101547,1.09328416408084,0.508025835769745,0.333778518755682,1.93508851860627
4.58999999999997,-0.535826794978834,1.07364821651363,0.559645369086426,0.330332836566185,1.96362642216624
4.59999999999997,-0.58778525229232,1.04975990966487,0.609077736995577,0.325577162686585,1.98441480934703
4.60999999999997,-0.637423989748544,1.02171352081441,0.656127853906813,0.31953026336151,1.99737163808273
4.61999999999997,-0.68454710592855,0.989619737336089,0.700610035493619,0.31221600096497,2.00244577379468
4.62999999999997,-0.728968627421281,0.95360521950176,0.742348731738301,0.30366323928957,1.99961719052963
4.63999999999997,-0.770513242775668,0.913812101519508,0.781179220035274,0.29390573029926,1.98889705185404
4.64999999999997,-0.809016994374835,0.870397429634797,0.816948254678867,0.282981980471725,1.97032766478539
4.65999999999997,-0.844327925501912,0.823532542782962,0.849514672404755,0.270935098838186,1.9439823140259
4.66999999999997,-0.876306680043771,0.77340239678039,0.878749948822306,0.257812627407445,1.90996497301014
4.67999999999997,-0.904827052465938,0.720204833605465,0.90453870601187,0.243666352582386,1.86840989219972
4.68999999999997,-0.929776485888182,0.664149801306277,0.926779167716913,0.228552101490365,1.81948107051356
4.69999999999997,-0.951056516295095,0.605458524672958,0.945383561203064,0.212529521666174,1.7633716075422
4.70999999999997,-0.968583161128584,0.544362632815762,0.960278463418818,0.195661845267659,1.70030294150224
4.71999999999996,-0.982287250728641,0.481103244986489,0.97140509085701,0.178015639717295,1.63052397556079
4.72999999999996,-0.992114701314446,0.415930018530585,0.978719531690486,0.1596605452753,1.55431009549637
4.73999999999996,-0.998026728428256,0.349100164141542,0.982192918755733,0.140668999343181,1.47196208224046
4.74999999999996,-1,0.280877430500241,0.981811543886764,0.121115951798325,1.38380492618533
4.75999999999996,-0.998026728428287,0.211531062961073,0.977576911532013,0.101078568078646,1.29018654257173
4.76999999999996,-0.992114701314509,0.141334742006517,0.969505733368431,0.0806359254362702,1.19147640081122
4.77999999999996,-0.982287250728736,0.0705655023161541,0.957629861904247,0.0598687003786596,1.08806406459906
4.78999999999996,-0.968583161128694,-0.0004973605280153,0.941996164867804,0.0388588505138157,0.980357654853604
4.79999999999996,-0.951056516295232,-0.0715733919416442,0.922666340509991,0.0176892910545098,0.868782239622857
4.80999999999996,-0.929776485888345,-0.142382085167017,0.899716673652118,-0.00355643257197716,0.753778155913124
4.81999999999996,-0.904827052466128,-0.21264398879002,0.873237735175137,-0.0247944740606786,0.635799272324438
4.82999999999996,-0.876306680043986,-0.282081808953746,0.843334024190335,-0.045941017636367,0.515311197600222
4.83999999999996,-0.844327925502152,-0.350421504368909,0.810123555460572,-0.0669126083936704,0.392789442697993
4.84999999999996,-0.809016994375095,-0.417393367101488,0.773737394278402,-0.0876264818962528,0.268717545280661
4.85999999999996,-0.77051324277595,-0.48273308774526,0.734319138682227,-0.108000890797051,0.143585160139916
4.86999999999996,-0.728968627421584,-0.546182798006944,0.692024352909726,-0.127955427319864,0.0178861275829179
4.87999999999996,-0.684547105928873,-0.60749208853917,0.647019953517854,-0.147411340736337,-0.107883475757653
4.88999999999996,-0.637423989748885,-0.666418997252554,0.59948355050054,-0.166291848122101,-0.233227294874115
4.89999999999996,-0.587785252292678,-0.722730964178749,0.549602746480105,-0.184522437331552,-0.357650655030196
4.90999999999996,-0.535826794979211,-0.776205749291455,0.497574396262961,-0.20203116112667,-0.480662514155164
4.91999999999996,-0.481753674101938,-0.826632309567708,0.443603829923099,-0.218748921105826,-0.601777400750435
4.92999999999996,-0.4257792915653,-0.873811631921951,0.387904042509171,-0.234609740353603,-0.720517329766383
4.93999999999996,-0.368124552684912,-0.917557518529323,0.33069485344722,-0.249551023933941,-0.836413689016044
4.94999999999996,-0.309016994375187,-0.957697321875248,0.272202038958197,-0.263513805772055,-0.949009088689106
4.95999999999996,-0.248689887165099,-0.99407262568414,0.212656441122752,-0.276442981484312,-1.0578591660457
4.96999999999996,-0.187381314585973,-1.02653987073803,0.152293056704265,-0.288287525775633,-1.1625343398094
4.97999999999996,-0.125333233564555,-1.05497092099565,0.0913501098980488,-0.299000694017594,-1.2626215051152
4.98999999999996,-0.062790519529566,-1.07925356909294,0.0300681120110266,-0.308540206350016,-1.35772566343193
5,-1.22464679914735e-15,-1.09929197992719,-0.031311087636403,-0.316868414884137,-1.44747148244773
